reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d288433e-c5ba-45c9-8907-fc8841d4eb09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game sudah bagus dan grafiknya juga udah bagus tapi sering rebutan lane Tolong moonton update biar gak rebutan lane lagi,nanti pada rebutan lane",5,0,1.9.48.10373,2025-03-09 00:50:43,,,1.9.48.10373
6a21d587-a2fe-447f-9130-81054aff5dd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game nya cukup menyenangkan cuma buat sistem download data lagi tolong kaya dlu lagi di opsi yang 3 gb, 5 gb, dan seterusnya.",5,0,1.9.47.10372,2025-02-24 01:53:35,,,1.9.47.10372
fc8791af-c46a-49b4-af24-5c71ce300f5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terlalu sering lose streak sangat susah. Hanya kekalahan yang di dapat jadi bosen main rank,1,0,1.9.48.10373,2025-03-04 14:04:39,,,1.9.48.10373
47568f87-e1f2-4556-b0d8-7f25388e770b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game aneh kurang tim tidak setara,musuh selalu immortal pdhl rank saya masih legend,sering kalah karena tim perbaiki lagi game anda moonton udh burik",1,0,1.9.48.10373,2025-03-07 22:42:15,,,1.9.48.10373
70d5066e-f862-4936-9762-1ad79b9f3d60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gem nya boleh gk hero nya kebuka semua sama kita bisa pake nama kita sendiri tolong nya semua nya dibuka dan satu lagi yang belom kebuka buka sekarang biar gak pake daimon dan yang baru dan sama tolong banget pada buka semua hero nya biar gak pake daimon lagi terus koin nya banyak kin dong aku comang dikit tolong banget koin nyA banyak kin nya Assallmuailkum terimakasih 😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇,5,0,1.9.48.10373,2025-03-05 17:32:10,,,1.9.48.10373
575372a4-9127-4723-bffb-450d16f10866,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini baru game meskipun di mainkan 1jam dia tetap berjalan lancar tidak ngeleng tidak patah patah sangat bagus sukses selalu buat devolover yang membuat aplikasi game ml ini,5,0,1.9.48.10373,2025-03-08 02:47:44,,,1.9.48.10373
e79ef2ca-e8ca-4985-ae10-0a9fb93c880f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong perbaiki game lu lah sinyal gw udah bagus tapi kenapa kalau maen ketinggalan waktu mulu misal waktu 12.23 menit di gw 12.10 menit,3,0,1.9.48.10373,2025-02-28 09:09:22,,,1.9.48.10373
76c54b84-8247-4d04-b81f-041b3e22812a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masih banyak kurangnya minn, semuanyaa harus pake diamond semua belinya, jarang ada yang gratis gratispun pasti jelek skinnya, usah itu pas main ngasih tim, tim yang nga adgunanya, tolong min pengertian sedikit kepada player gratisan, kalo gak niat bikin game gk ush bikin, kalo cuma mau bikin player kalah mulu",1,5,1.9.42.10341,2025-01-01 14:16:09,,,1.9.42.10341
1ecbadcc-a0c1-4cf1-a550-707b53e8bbe4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Honor poin 30 bisa turun ke bintang 5 makin lama makin parah ini game .gak ada otak , dapat tim hancur terus .mau makek Hero power pun tetap aja kalah.",1,0,1.9.48.10373,2025-03-05 15:51:57,,,1.9.48.10373
40aff8f4-6701-40a0-8ee1-0ca0e3a15ea6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Event dazling ramadhan spinner nggak bisa di spin mohon petunjuknya, Udah saya coba dari pagi hingga malam kemudian pagi lagi tetap nggak bisa",3,8,1.9.48.10373,2025-03-14 21:04:03,,,1.9.48.10373
4cbc66f8-e6eb-42ce-bcd2-3ebf30dffc01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Inimah ngulang ngulang biar kita main terus terusan, udh menang dan naik bintang eh pas main lagi turun bintangnya langsung ilang, terus main lagi 1x akhirnya menang buat gantiin satu bintang, karna lagi hari libur main lagi 1x lagi malahan kalah, udalah mending 0 aja bintang nya",1,634,1.9.48.10373,2025-03-05 07:45:00,,,1.9.48.10373
20e7ea0b-2c46-4e76-867a-57d4bbd7134b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perasaan ff sama ml beda jauh sinyalnya main ff gw lancar tapi kalo ml sinyalnya buruk padahal temen gw aj main ff lancar pake wifi sama pula plisss montoon perbaiki sinyal,1,0,1.9.48.10373,2025-03-16 04:18:07,,,1.9.48.10373
2fabd95a-0428-423b-90f3-04f3639a5c16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lawan gak setara+dark system merajarela gak adil systemnya. Harusnya yang habis menang lawan yang habis menang dan yang kalah lawan yang kalah dan juga lawan nya setara in misalnya mythic ketemu mythic legend ketemu legend epic ketemu epic.gua sering nemunya mythic ke atas padahal rank gua masih legend 3 kan aneh ga setara jauh lagi tingkatangnya. TOLONG PERBAIKI LAGI!!!!,1,2,1.9.51.10376,2025-03-07 05:35:11,,,1.9.51.10376
27cf9645-8eff-48f0-a848-2d441c2a01b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sangat kecewa dengan mobil lagend saya mengalami pertandingan yang sayang buruk tiba tiba sinyal merah padahal pake wifi,1,2,1.9.48.10373,2025-02-23 09:56:43,,,1.9.48.10373
3aa5e2fa-4c46-4575-b8ef-05650365f8a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya udah bagus tapi tolong ngebug bug yang ada di game tolong di perbaiki segitu saja saran saya ☺️,5,0,1.9.48.10373,2025-03-10 09:12:08,,,1.9.48.10373
f391119e-545c-4306-a0bb-e5fed2a5d742,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"awal main enak tapi ko lama kelamaan sinyal nya buruk,buka aplikasi yang lain lancar tapi ko di mobile legend sinyalnya buruk,?? sudah berapakali saya kena itu, padahal saya buka free fire lancar, pubg lancar, ko mobile legend ngeleg??? dimohon ya moonton di fix lagi masalah sinyal buruk padahal saya baru beli pulsa/kouta tapi ko malah ngeleg/sinyal buruk,, itu saja dari saya semoga dibaca sama moonton,,🙌🙌",1,2,1.9.42.10341,2025-02-07 14:54:51,,,1.9.42.10341
e666e839-98e0-496f-ba37-238ae779cbb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ml parah sinyah harus bagus mulu jaringan jlek ga bisa gerak sama sekali nyusahin per baiki dong gimana caranya stabil di jaringan jelek mana saya suka pula tolong dong,5,0,1.9.48.10373,2025-03-14 11:17:10,,,1.9.48.10373
738e7e11-9550-41d2-92c8-2aedc0ff09d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Main classic aja ngasih tim gak seimbang, game moba tapi yang main malah 1 vs 5 lawak, benerin dulu sistem pembagian timnya",1,0,1.9.48.10373,2025-03-08 06:50:35,,,1.9.48.10373
1cda0c94-ab6a-47ce-b668-4e306154cef4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Permainan yg bagus namun harus di perhatikan di bagian koneksi/sinyal yg naik turun sedangkan Wifi setabil,5,0,1.9.48.10373,2025-03-10 18:15:59,,,1.9.48.10373
39186083-2279-4331-aeca-8bc868357e52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game nya bagus, cocok buat pemula yang mau main sambil emosi karena game ini pasti mendapatkan team yang hebat dan bisa di andalkan",1,0,1.9.48.10373,2025-03-10 22:00:46,,,1.9.48.10373
9cbd6a08-7406-459e-aee1-3c9d986e028b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaringan nyaa mohon tolong di perbaiki monton,dan terjadi crash atau stuck saat mau loading tiba tiba.huhuhu jelekkkk",1,1,1.9.48.10373,2025-02-26 14:40:39,,,1.9.48.10373
d8fd7a9a-a7de-4a48-922a-8088cc8880ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus, tapi coba moonton dikasih fitur untuk mengisi role supaya tidak rebutan role terima kasih.",4,0,1.9.48.10373,2025-03-16 02:52:20,"Dear Hero,
Terima kasih atas dukungan Anda yang luar biasa terhadap MLBB, kami selalu berusaha untuk meningkatkan pengalaman bermain pemain. Kami akan berusaha untuk mendapatkan lebih banyak komentar dan feedback positif dari Anda. Sekali lagi, terima kasih dan selamat bersenang-senang!",2024-09-07 11:08:10,1.9.48.10373
b23e05eb-1329-46c2-a7c3-c7441a06aa21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku gak bisa main rank selamanya walaupun aku sudah main classic dan brawl sebanyak-banyaknya tapi tetap saja tolong di benerin mimin monton :(,2,0,1.9.48.10373,2025-03-02 07:56:15,,,1.9.48.10373
7df0cb70-877c-490d-9867-ac48a7444177,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong dong. Bugnya diperbaiki soal peringkat keamanan akun. Supaya gak di hack. Gagal mulu sialan! 😂😂😂.,3,0,1.9.48.10373,2025-02-28 10:14:10,,,1.9.48.10373
8e8978c3-48f4-41b4-ac8e-3756dfefa53f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game yang sangat ramah barusan ketemu tim haus validasi kalah lagi.... Karena saya sangat terharu oleh para player mlbb saya sampai menguninstall game nya makasih montood 😊,1,0,1.9.48.10373,2025-03-08 21:00:04,,,1.9.48.10373
7ec085a5-4a0e-4431-bc1f-3761a1fd78be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus dan oke tetapi setiap gacha pasti tidak dapat, tolong kemungkinan untuk mendapatkan skin nya dinaikan",5,0,1.9.51.10376,2025-03-06 13:52:11,,,1.9.51.10376
7c9ed2dc-cbb5-41f0-a14e-d06a80f96965,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dikasih lawan yang tidak sepadan dan memberi tim yang tidak bisa main tolong moonton saya ingin meminta agar dikasih lawan yang seimbang dan memberi tim yang tim yang bisa main,1,0,1.9.48.10373,2025-03-15 15:25:48,,,1.9.48.10373
c144a827-6605-4ae6-9e96-4a2b49a40d38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa ya kalau main ml tuh ping naik turun terus padahal jaringan bagus. Padahal, kalau aplikasi online yang lain tuh jaringan lancar banget tapi pas main ml kok ping naik turun + lag. Pas di lobby juga ping hijau pas main naik turun. Hal ini juga saya sudah laporkan berkali-kali di Evaluasi Pertandingan tapi, tidak ada hasil. Hal ini terus berulang. Hal ini lah yang menyebabkan selalu kalah di rank. Saya baru mau kasih bintang 5 jika ping pertandingan sudah diperbaiki.",2,2,1.9.42.10341,2024-12-25 14:27:23,,,1.9.42.10341
7d2dc76c-75bd-4cda-9841-ee889fac26fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau pasang emot juga tidak bisa efek nya gak muncul² hilang sama sekali gak kayak dulu ml sekarang jadi males main,1,0,1.9.48.10373,2025-03-04 16:57:20,,,1.9.48.10373
82a6327c-1316-43de-98ea-fa6eafa318c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hp gua ram 6 seharus nya lancar dong main game ini ko ini gua ngeleg pas gua scrol tiktok buka efek lancar aja tolong perbaiki lagi moonton,3,0,1.9.48.10373,2025-03-10 14:18:03,,,1.9.48.10373
4c9537ab-d6fe-4526-99d8-a84940251950,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya memang bagus tapi ada yg sangat bermasalah yaitu dark sistem saya mohon kepada moonton untuk mengurangi dark sistem agar rank saya bisa naik ke Mythical imortal,5,1,1.9.48.10373,2025-03-03 23:36:20,,,1.9.48.10373
3b5d3e29-a4af-4af2-90c1-c94b986dedb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buat moonton tolong yah kalo nge munculin dark sistem ngotak dikit napa Gw dari glory turun ke epic mana gw dikatain sama dark sistem lagi, ini dari saya mohon di bantu yah pak moonton, kalo nemu dark sistem 1,2 kali gk papa, ini saya sampai nemu 17 kali loh, sekali lagi mohon di bantu yang pak☺",3,0,1.9.47.10372,2025-02-17 07:46:29,,,1.9.47.10372
73934e88-948f-4622-83d7-9c6589167326,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin lama makin gjls ini sistem monton kemanan apaan biasanya login akun tmn aman² aj skrg harus kena kontak gm bla² makin gjls setiap update,1,0,1.9.48.10373,2025-03-09 23:27:26,,,1.9.48.10373
59aa88b8-3e04-4b1a-a667-29c1bcff5205,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini sangat seru bisa bermain dengan teman jauh walaupun dia di Jakarta pokoknya game ini bisa main di mana²yang penting ada wi-fi-nya dan data gamenya seru banget guys guys kalian jangan lupa buat download game mobile legends bang bang ini ya ini seru seru seru seru seru banget kalian kalau mau tahu game ini suruh apa tinggal kalian download aja terus kalian akan mendapatkan 2 nggak 5 tuh Hero gratis eh lebih dari 10 dapat Hero gratis nya loh cepet didownload buat yang bikin gamenya mksh ya,5,2,1.9.51.10376,2025-03-06 08:55:06,,,1.9.51.10376
9d75cba3-62a6-4c06-b378-910a71433779,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong hukuman buat feed diberatin jadi ga seimbang kalo main dikasih musuh yang jago terus,untuk harga skin juga mahal bgt",2,0,1.9.48.10373,2025-03-12 04:24:05,,,1.9.48.10373
d7486d48-c817-4eb6-acd0-b9e88bba3cb3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Halo min untuk gamenya sudah bagus dan keren, tapi saya kecewa min, akun saya yang login menggunakan fb tidak bisa di loginkan kembali.",4,14,1.9.48.10373,2025-03-11 10:06:20,,,1.9.48.10373
3b59a191-d489-4e34-8555-3158669b7638,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udah bagus grafikny jg bagus tapi kadang ngeleg² pas main jadi tolong di perbaiki y tapi tetep kukasih bintang 4,4,0,1.9.48.10373,2025-03-16 09:20:45,,,1.9.48.10373
dd7e8345-c7fb-4dea-a80c-1f4a0c794d41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sy kasih bintang satu ya karna dapet team dark system dan kadang lag pas war g tau knpa gamnya tolong di perbaiki dong moonton gw muak lost streak Mulu kuntul emng,1,0,1.9.48.10373,2025-03-05 18:10:39,,,1.9.48.10373
eac64bab-2519-447f-8258-715c5b6795c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Heh gua kalo main dapet tim asal main Mulu kalo lawannya kompak Mulu gimana sih kita kalo sering main dikasih susah kalo kaya jarang main di kasih gampang gimana sih game ini,2,0,1.9.48.10373,2025-03-02 14:11:43,,,1.9.48.10373
2ec27a0a-ef23-4b49-a21f-a77d14b77da1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat jelek untuk keseimbangan pemain.pemain rank tertinggi mhytic selalu dapat tim yang jauh lebih buruk.sering saya melapor tapi tidak pernah ditanggapi moonton,1,0,1.9.48.10373,2025-03-11 09:53:14,,,1.9.48.10373
2776f20c-459c-4402-ba2a-37eb1d204366,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game anj,masa gw udah di donlod data full masih ada lagi.76% lagi tolong dong di perbaiki lagi terus kalo ngsih tim ngotak dikit",1,0,1.9.48.10373,2025-03-15 10:17:50,,,1.9.48.10373
0985658b-d348-471c-9654-fcac9666d509,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya seru dan bagus tapi mohoh jangan tambah berat game nya soal nya hp ku tidak kuat buat menyimpan data data ml yang trus baru dan mohon kalau di perbarui jangan berat berat data nya dan semoga jaringan nya tidak jelek padahal di sini wifi nya lancar tapi kok merah keluarga aku aja kata nya pada lancar tapi aku gak lancar berarti itu dari game nya dan Abang aku juga main ml kata Abang aku juga lancar jadi game nya jaringan nya di bagusin trus game ini udah bagus saya tidak menyesal,5,1,1.9.48.10373,2025-03-06 04:26:19,,,1.9.48.10373
07ff6d27-722a-46d4-a449-eb7170f952fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Match matchingnya tolong di perbaiki soal team dan musuhnya,terbanyak team dan musuhnya GK seimbang,mohon di bantu secepatnya,karna di biarkan gitu lama kelamaan yang minat dengan game ini akan pindah...",1,9,1.9.42.10341,2025-01-03 14:36:38,,,1.9.42.10341
41dd1cfe-3eb7-4c8a-a6f8-cfc61bf80878,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gamenya bagus banget terus timnya juga jago² tapi kenapa ya setiap aku main rank kalah,menang,kalah,menang tapi kalo temen aku main rank menang terus",5,1,1.9.51.10376,2025-03-09 04:19:17,,,1.9.51.10376
8a78e231-00b7-479f-ae4b-8aa7ecf6e569,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game ini lama lama makin me muakan..bermain ini udah Kya maen slot judol klw LG di ksh menang pasti menang,klw LG di ksh kalah SE jago apapun skil u pada g akan bisa menang..inti nya game ini g mementing kan skil..jdi prinsip nya bermain lah di sa'at draksistem nya LG ngsh ke menangan,g perlu itu yg nama nya skil.",1,0,1.9.48.10373,2025-03-06 09:19:02,,,1.9.48.10373
775b8e36-671c-4c5d-9fdd-e705c54d9224,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Parah bgt bugnya, lagi main Tiba' jalan sendiri ke turet musuh, jaringan sangat bagus tapi patah', tiba' jaringan jadi jelek ketika main ml, kecewa sekali, membuat pengguna ml kecewa, makin kesini makin ngawur, musuh tidak setara, bikin lose Streak, stak diepic bintak naik turun cuma disitu' aja, klo gini terus mending ga usah diupdate aja sekalian, biar ga pada main ml ini, bikin emosi, kecewa bgt:)",1,1671,1.9.29.10113,2024-11-10 13:00:47,,,1.9.29.10113
70156439-c626-4da7-bcfa-181605b678c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong ya monton ini game tim nya ga bisa main giliran tim musuh jago² gimana ini nyetak di mytick Romawi saya jadi tolong lah monton seimbangin tim musuh Ama tim kita,1,0,1.9.48.10373,2025-03-02 01:49:31,,,1.9.48.10373
f5d48364-bfc7-4376-890c-203e0dc43cfc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Moonton!!!! Saya ingin minta bantuan kepada anda untuk mengerti keadaan... Apa2 anda selalu mengurangi kredit score. Saya ingin partisipasi anda jika ingin dihargai. Saya ingin andaa memahami kondisi, saya afk bukan karena sengaja. Tetapi terkadang sinyal yang buruk membuat pengalaman bermain saya menjadi kurang baik, padahal Jaringan saya baik2 saja, tetapi apa2 anda selalu Mengurangi kredit score. Saya tidak bisa menghargai anda jika terus seperti ini, saya sudah menjelaskan ini kepada anda!",1,0,1.9.42.10341,2025-03-03 12:36:08,,,1.9.42.10341
9ea0f538-7c3e-47e3-842e-4068e3991fe1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game udah lebih bagus...cuma kadang sinyal ping merah.. padahal pakai wifi..game lain tak ada masalah.. pokoknya best nih moba,5,1,1.9.51.10376,2025-03-06 06:04:34,,,1.9.51.10376
21ccf7c3-1508-4b0b-8ea1-a7af2e4f6d1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"game nya bagus tapi setiap main dapat tim yang buruk, malahan musuh nya jago semua, udah event yang hp scam lagi kocak",1,0,1.9.48.10373,2025-03-08 13:36:58,,,1.9.48.10373
83a2c794-a885-46be-b7c9-06533f88a7a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game nya bagus agak nyaman kalo main. Aku kasih bintang lime deh dowlond sekarang game nya seru banget bisa main ofline serukan,3,0,1.9.48.10373,2025-03-09 08:46:50,,,1.9.48.10373
debe8661-ff8a-4052-a2aa-a6ded3062303,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaringan gua bagus padahal ram 12gb tapi kalau main lag terus, aneh coba tolong itu kenapa masih bisa lag gitu",1,0,1.9.48.10373,2025-03-15 12:46:08,,,1.9.48.10373
2f65a8f4-bedb-44b4-889c-ace70fc8b226,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru bgt sumpah 😍 Bug di kurangin game ga terlalu berat tinggal di setting aj pkonya bagus bgt saya suka game ini😆😆 Jdi saya beri bintang 5 Yg ngeleg HP ny kentang,5,0,1.9.48.10373,2025-02-28 11:43:16,,,1.9.48.10373
